decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,race,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,target
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,1
0.50945413,0.50989205,0.7061983,0.7037108,0.5065026,0.61682856,0.0,1.0,0.55043024,1.0,0.0,0.0,0.0,0.0,0.0,0
